,PM2.5(µg/m3),PM10_mask,Temp(C),WindDir,Wind Speed(km/h)
2016-03-23 15:00:00,59.2,1.0,36.0,250,15
2016-03-23 16:00:00,59.0,1.0,36.8,245,17
2016-03-23 17:00:00,65.2,1.0,36.8,245,17
2016-03-23 18:00:00,49.6,1.0,36.8,245,17
2016-03-23 19:00:00,53.7,1.0,31.3,270,19
2016-03-23 20:00:00,51.5,1.0,31.3,270,19
2016-03-23 21:00:00,51.0,1.0,31.3,270,19
2016-03-23 22:00:00,48.4,1.0,29.2,245,17
2016-03-23 23:00:00,50.0,1.0,29.2,245,17
2016-03-24 00:00:00,59.5,1.0,29.2,245,17
2016-03-24 01:00:00,58.9,1.0,28.4,220,16
2016-03-24 02:00:00,58.3,1.0,28.4,220,16
2016-03-24 03:00:00,51.4,1.0,28.4,220,16
2016-03-24 04:00:00,59.1,1.0,27.9,220,14
2016-03-24 05:00:00,61.3,1.0,27.9,220,14
2016-03-24 06:00:00,69.9,1.0,27.9,220,14
2016-03-24 07:00:00,67.2,1.0,28.4,215,14
2016-03-24 08:00:00,65.8,1.0,28.4,215,14
2016-03-24 09:00:00,62.6,1.0,28.4,215,14
2016-03-24 10:00:00,64.3,1.0,32.8,215,13
2016-03-24 11:00:00,76.6,1.0,32.8,215,13
2016-03-24 12:00:00,82.5,1.0,32.8,215,13
2016-03-24 13:00:00,77.8,1.0,36.6,240,10
2016-03-24 14:00:00,84.7,1.0,36.6,240,10
2016-03-24 15:00:00,86.2,1.0,36.6,240,10
2016-03-24 16:00:00,79.6,1.0,37.3,245,7
2016-03-24 17:00:00,77.0,1.0,37.3,245,7
2016-03-24 18:00:00,71.0,1.0,37.3,245,7
2016-03-24 19:00:00,59.4,1.0,30.6,260,3
2016-03-24 20:00:00,55.0,1.0,30.6,260,3
2016-03-24 21:00:00,49.3,1.0,30.6,260,3
2016-03-24 22:00:00,46.0,1.0,28.4,160,2
2016-03-24 23:00:00,37.4,1.0,28.4,160,2
2016-03-25 00:00:00,40.2,1.0,28.4,160,2
2016-03-25 01:00:00,42.8,1.0,27.5,135,11
2016-03-25 02:00:00,42.8,1.0,27.5,135,11
2016-03-25 03:00:00,37.7,1.0,27.5,135,11
2016-03-25 04:00:00,34.1,1.0,27.0,145,12
2016-03-25 05:00:00,33.6,1.0,27.0,145,12
2016-03-25 06:00:00,34.5,1.0,27.0,145,12
2016-03-25 07:00:00,35.9,1.0,28.2,145,17
2016-03-25 08:00:00,33.1,1.0,28.2,145,17
2016-03-25 09:00:00,34.5,1.0,28.2,145,17
2016-03-25 10:00:00,39.3,1.0,31.8,155,15
2016-03-25 11:00:00,35.3,1.0,31.8,155,15
2016-03-25 12:00:00,31.8,1.0,31.8,155,15
2016-03-25 13:00:00,36.2,1.0,34.2,155,20
2016-03-25 14:00:00,32.6,1.0,34.2,155,20
2016-03-25 15:00:00,26.0,1.0,34.2,155,20
2016-03-25 16:00:00,26.8,1.0,34.0,150,17
2016-03-25 17:00:00,24.8,1.0,34.0,150,17
2016-03-25 18:00:00,25.2,1.0,34.0,150,17
2016-03-25 19:00:00,27.7,1.0,29.9,135,15
2016-03-25 20:00:00,28.3,1.0,29.9,135,15
2016-03-25 21:00:00,31.0,1.0,29.9,135,15
2016-03-25 22:00:00,34.1,1.0,29.0,115,14
2016-03-25 23:00:00,39.3,1.0,29.0,115,14
2016-03-26 00:00:00,33.3,1.0,29.0,115,14
2016-03-26 01:00:00,37.4,1.0,27.6,115,11
2016-03-26 02:00:00,42.4,1.0,27.6,115,11
2016-03-26 03:00:00,44.7,1.0,27.6,115,11
2016-03-26 04:00:00,43.1,1.0,27.1,100,14
2016-03-26 05:00:00,38.3,1.0,27.1,100,14
2016-03-26 06:00:00,38.6,1.0,27.1,100,14
2016-03-26 07:00:00,36.2,1.0,27.3,120,10
2016-03-26 08:00:00,38.8,1.0,27.3,120,10
2016-03-26 09:00:00,35.8,1.0,27.3,120,10
2016-03-26 10:00:00,39.3,1.0,30.9,95,10
2016-03-26 11:00:00,45.6,1.0,30.9,95,10
2016-03-26 12:00:00,46.1,1.0,30.9,95,10
2016-03-26 13:00:00,45.3,1.0,33.0,85,9
2016-03-26 14:00:00,45.7,1.0,33.0,85,9
2016-03-26 15:00:00,32.3,1.0,33.0,85,9
2016-03-26 16:00:00,30.7,1.0,34.1,80,12
2016-03-26 17:00:00,33.3,1.0,34.1,80,12
2016-03-26 18:00:00,37.9,1.0,34.1,80,12
2016-03-26 19:00:00,42.1,1.0,30.5,95,15
2016-03-26 20:00:00,38.8,1.0,30.5,95,15
2016-03-26 21:00:00,35.3,1.0,30.5,95,15
2016-03-26 22:00:00,37.7,1.0,29.0,75,15
2016-03-26 23:00:00,23.4,1.0,29.0,75,15
2016-03-27 00:00:00,21.9,1.0,29.0,75,15
2016-03-27 01:00:00,29.0,1.0,28.4,100,19
2016-03-27 02:00:00,36.2,1.0,28.4,100,19
2016-03-27 03:00:00,34.1,1.0,28.4,100,19
2016-03-27 04:00:00,27.6,1.0,27.2,100,24
2016-03-27 05:00:00,26.8,1.0,27.2,100,24
2016-03-27 06:00:00,29.9,1.0,27.2,100,24
2016-03-27 07:00:00,35.0,1.0,27.7,110,21
2016-03-27 08:00:00,24.6,1.0,27.7,110,21
2016-03-27 09:00:00,39.3,1.0,27.7,110,21
2016-03-27 10:00:00,48.8,1.0,31.6,105,24
2016-03-27 11:00:00,31.0,1.0,31.6,105,24
2016-03-27 12:00:00,44.4,1.0,31.6,105,24
2016-03-27 13:00:00,40.4,1.0,33.4,95,21
2016-03-27 14:00:00,43.0,1.0,33.4,95,21
2016-03-27 15:00:00,42.1,1.0,33.4,95,21
2016-03-27 16:00:00,39.6,1.0,33.0,80,17
2016-03-27 17:00:00,39.1,1.0,33.0,80,17
2016-03-27 18:00:00,45.2,1.0,33.0,80,17
2016-03-27 19:00:00,37.5,1.0,30.3,80,18
2016-03-27 20:00:00,33.4,1.0,30.3,80,18
2016-03-27 21:00:00,35.5,1.0,30.3,80,18
2016-03-27 22:00:00,41.5,1.0,29.1,75,23
2016-03-27 23:00:00,37.5,1.0,29.1,75,23
2016-03-28 00:00:00,44.0,1.0,29.1,75,23
2016-03-28 01:00:00,48.0,1.0,27.9,85,17
2016-03-28 02:00:00,50.7,1.0,27.9,85,17
2016-03-28 03:00:00,54.6,1.0,27.9,85,17
2016-03-28 04:00:00,47.8,1.0,27.2,100,19
2016-03-28 05:00:00,47.2,1.0,27.2,100,19
2016-03-28 06:00:00,38.9,1.0,27.2,100,19
2016-03-28 07:00:00,41.5,1.0,28.2,100,14
2016-03-28 08:00:00,38.1,1.0,28.2,100,14
2016-03-28 09:00:00,42.25,1.0,28.2,100,14
2016-03-28 10:00:00,46.4,1.0,31.5,105,16
2016-03-28 11:00:00,57.3,1.0,31.5,105,16
2016-03-28 12:00:00,69.0,1.0,31.5,105,16
2016-03-28 13:00:00,68.6,1.0,33.7,95,19
2016-03-28 14:00:00,74.8,1.0,33.7,95,19
2016-03-28 15:00:00,76.1,1.0,33.7,95,19
2016-03-28 16:00:00,70.8,1.0,34.2,85,19
2016-03-28 17:00:00,74.7,1.0,34.2,85,19
2016-03-28 18:00:00,71.9,1.0,34.2,85,19
2016-03-28 19:00:00,62.1,1.0,30.4,75,15
2016-03-28 20:00:00,50.4,1.0,30.4,75,15
2016-03-28 21:00:00,50.8,1.0,30.4,75,15
2016-03-28 22:00:00,47.7,1.0,29.3,80,15
2016-03-28 23:00:00,38.5,1.0,29.3,80,15
2016-03-29 00:00:00,39.0,1.0,29.3,80,15
2016-03-29 01:00:00,39.5,1.0,27.9,105,16
2016-03-29 02:00:00,53.2,1.0,27.9,105,16
2016-03-29 03:00:00,56.9,1.0,27.9,105,16
2016-03-29 04:00:00,64.6,1.0,27.3,115,19
2016-03-29 05:00:00,54.7,1.0,27.3,115,19
2016-03-29 06:00:00,48.6,1.0,27.3,115,19
2016-03-29 07:00:00,47.7,1.0,27.9,135,17
2016-03-29 08:00:00,48.9,1.0,27.9,135,17
2016-03-29 09:00:00,51.1,1.0,27.9,135,17
2016-03-29 10:00:00,50.7,1.0,31.7,135,20
2016-03-29 11:00:00,46.3,1.0,31.7,135,20
2016-03-29 12:00:00,46.6,1.0,31.7,135,20
2016-03-29 13:00:00,51.3,1.0,33.1,125,17
2016-03-29 14:00:00,49.2,1.0,33.1,125,17
2016-03-29 15:00:00,47.5,1.0,33.1,125,17
2016-03-29 16:00:00,51.3,1.0,32.7,110,11
2016-03-29 17:00:00,46.2,1.0,32.7,110,11
2016-03-29 18:00:00,42.4,1.0,32.7,110,11
2016-03-29 19:00:00,41.1,1.0,28.8,110,9
2016-03-29 20:00:00,43.6,1.0,28.8,110,9
2016-03-29 21:00:00,45.2,1.0,28.8,110,9
2016-03-29 22:00:00,47.2,1.0,28.6,115,7
2016-03-29 23:00:00,46.6,1.0,28.6,115,7
2016-03-30 00:00:00,38.0,1.0,28.6,115,7
2016-03-30 01:00:00,41.6,1.0,27.9,200,13
2016-03-30 02:00:00,37.4,1.0,27.9,200,13
2016-03-30 03:00:00,51.6,1.0,27.9,200,13
2016-03-30 04:00:00,43.3,1.0,27.5,190,10
2016-03-30 05:00:00,40.1,1.0,27.5,190,10
2016-03-30 06:00:00,35.6,1.0,27.5,190,10
2016-03-30 07:00:00,37.3,1.0,28.3,140,14
2016-03-30 08:00:00,39.1,1.0,28.3,140,14
2016-03-30 09:00:00,42.9,1.0,28.3,140,14
2016-03-30 10:00:00,46.2,1.0,32.3,135,14
2016-03-30 11:00:00,53.8,1.0,32.3,135,14
2016-03-30 12:00:00,53.9,1.0,32.3,135,14
2016-03-30 13:00:00,50.9,1.0,33.3,120,11
2016-03-30 14:00:00,48.2,1.0,33.3,120,11
2016-03-30 15:00:00,45.4,1.0,33.3,120,11
2016-03-30 16:00:00,46.3,1.0,33.2,105,7
2016-03-30 17:00:00,45.8,1.0,33.2,105,7
2016-03-30 18:00:00,36.3,1.0,33.2,105,7
2016-03-30 19:00:00,36.9,1.0,29.5,80,13
2016-03-30 20:00:00,42.2,1.0,29.5,80,13
2016-03-30 21:00:00,38.7,1.0,29.5,80,13
2016-03-30 22:00:00,40.3,1.0,28.6,95,11
2016-03-30 23:00:00,31.1,1.0,28.6,95,11
2016-03-31 00:00:00,34.4,1.0,28.6,95,11
2016-03-31 01:00:00,38.7,1.0,28.3,105,9
2016-03-31 02:00:00,36.9,1.0,28.3,105,9
2016-03-31 03:00:00,43.4,1.0,28.3,105,9
2016-03-31 04:00:00,44.0,1.0,27.8,130,12
2016-03-31 05:00:00,51.3,1.0,27.8,130,12
2016-03-31 06:00:00,42.9,1.0,27.8,130,12
2016-03-31 07:00:00,31.0,1.0,28.3,150,10
2016-03-31 08:00:00,31.0,1.0,28.3,150,10
2016-03-31 09:00:00,32.35,1.0,28.3,150,10
2016-03-31 10:00:00,33.7,1.0,32.1,150,9
2016-03-31 11:00:00,41.8,1.0,32.1,150,9
2016-03-31 12:00:00,55.9,1.0,32.1,150,9
2016-03-31 13:00:00,58.4,1.0,33.8,140,10
2016-03-31 14:00:00,51.9,1.0,33.8,140,10
2016-03-31 15:00:00,45.4,1.0,33.8,140,10
2016-03-31 16:00:00,38.9,1.0,33.2,160,6
2016-03-31 17:00:00,46.8,1.0,33.2,160,6
2016-03-31 18:00:00,45.9,1.0,33.2,160,6
2016-03-31 19:00:00,42.7,1.0,29.6,160,7
2016-03-31 20:00:00,38.0,1.0,29.6,160,7
2016-03-31 21:00:00,38.4,1.0,29.6,160,7
2016-03-31 22:00:00,42.5,1.0,28.8,170,9
2016-03-31 23:00:00,32.6,1.0,28.8,170,9
2016-04-01 00:00:00,37.7,1.0,28.8,170,9
2016-04-01 01:00:00,37.6,1.0,28.2,190,21
2016-04-01 02:00:00,39.5,1.0,28.2,190,21
2016-04-01 03:00:00,37.3,1.0,28.2,190,21
2016-04-01 04:00:00,35.3,1.0,27.8,180,21
2016-04-01 05:00:00,34.5,1.0,27.8,180,21
2016-04-01 06:00:00,29.0,1.0,27.8,180,21
2016-04-01 07:00:00,21.5,1.0,28.4,165,23
2016-04-01 08:00:00,23.7,1.0,28.4,165,23
2016-04-01 09:00:00,27.8,1.0,28.4,165,23
2016-04-01 10:00:00,28.7,1.0,32.5,170,19
2016-04-01 11:00:00,35.8,1.0,32.5,170,19
2016-04-01 12:00:00,41.9,1.0,32.5,170,19
2016-04-01 13:00:00,39.1,1.0,34.1,190,10
2016-04-01 14:00:00,39.0,1.0,34.1,190,10
2016-04-01 15:00:00,33.7,1.0,34.1,190,10
2016-04-01 16:00:00,35.8,1.0,33.9,195,7
2016-04-01 17:00:00,34.4,1.0,33.9,195,7
2016-04-01 18:00:00,32.0,1.0,33.9,195,7
2016-04-01 19:00:00,26.2,1.0,29.6,170,11
2016-04-01 20:00:00,27.5,1.0,29.6,170,11
2016-04-01 21:00:00,26.2,1.0,29.6,170,11
2016-04-01 22:00:00,30.3,1.0,28.4,160,10
2016-04-01 23:00:00,27.5,1.0,28.4,160,10
2016-04-02 00:00:00,23.1,1.0,28.4,160,10
2016-04-02 01:00:00,27.1,1.0,27.6,140,12
2016-04-02 02:00:00,33.6,1.0,27.6,140,12
2016-04-02 03:00:00,26.5,1.0,27.6,140,12
2016-04-02 04:00:00,26.4,1.0,27.0,145,15
2016-04-02 05:00:00,21.5,1.0,27.0,145,15
2016-04-02 06:00:00,23.6,1.0,27.0,145,15
2016-04-02 07:00:00,30.7,1.0,27.6,175,13
2016-04-02 08:00:00,23.7,1.0,27.6,175,13
2016-04-02 09:00:00,23.5,1.0,27.6,175,13
2016-04-02 10:00:00,25.8,1.0,32.3,175,11
2016-04-02 11:00:00,27.3,1.0,32.3,175,11
2016-04-02 12:00:00,34.3,1.0,32.3,175,11
2016-04-02 13:00:00,32.3,1.0,34.7,180,9
2016-04-02 14:00:00,32.3,1.0,34.7,180,9
2016-04-02 15:00:00,29.0,1.0,34.7,180,9
2016-04-02 16:00:00,30.1,1.0,34.5,175,12
2016-04-02 17:00:00,30.4,1.0,34.5,175,12
2016-04-02 18:00:00,31.3,1.0,34.5,175,12
2016-04-02 19:00:00,31.0,1.0,29.6,195,11
2016-04-02 20:00:00,30.9,1.0,29.6,195,11
2016-04-02 21:00:00,20.8,1.0,29.6,195,11
2016-04-02 22:00:00,22.5,1.0,28.7,180,12
2016-04-02 23:00:00,25.6,1.0,28.7,180,12
2016-04-03 00:00:00,22.7,1.0,28.7,180,12
2016-04-03 01:00:00,22.9,1.0,28.0,190,12
2016-04-03 02:00:00,26.1,1.0,28.0,190,12
2016-04-03 03:00:00,26.5,1.0,28.0,190,12
2016-04-03 04:00:00,21.2,1.0,27.3,180,13
2016-04-03 05:00:00,25.2,1.0,27.3,180,13
2016-04-03 06:00:00,16.5,1.0,27.3,180,13
2016-04-03 07:00:00,16.5,1.0,28.1,190,13
2016-04-03 08:00:00,14.7,1.0,28.1,190,13
2016-04-03 09:00:00,12.7,1.0,28.1,190,13
2016-04-03 10:00:00,14.2,1.0,32.4,175,9
2016-04-03 11:00:00,16.9,1.0,32.4,175,9
2016-04-03 12:00:00,26.5,1.0,32.4,175,9
2016-04-03 13:00:00,28.8,1.0,34.2,170,6
2016-04-03 14:00:00,34.6,1.0,34.2,170,6
2016-04-03 15:00:00,36.5,1.0,34.2,170,6
2016-04-03 16:00:00,42.7,1.0,34.4,170,6
2016-04-03 17:00:00,40.0,1.0,34.4,170,6
2016-04-03 18:00:00,40.6,1.0,34.4,170,6
2016-04-03 19:00:00,28.5,1.0,29.8,215,8
2016-04-03 20:00:00,28.0,1.0,29.8,215,8
2016-04-03 21:00:00,25.6,1.0,29.8,215,8
2016-04-03 22:00:00,17.7,1.0,28.8,205,13
2016-04-03 23:00:00,24.4,1.0,28.8,205,13
2016-04-04 00:00:00,16.3,1.0,28.8,205,13
2016-04-04 01:00:00,20.7,1.0,28.0,200,10
2016-04-04 02:00:00,22.6,1.0,28.0,200,10
2016-04-04 03:00:00,26.8,1.0,28.0,200,10
2016-04-04 04:00:00,34.3,1.0,27.5,205,13
2016-04-04 05:00:00,27.4,1.0,27.5,205,13
2016-04-04 06:00:00,23.1,1.0,27.5,205,13
2016-04-04 07:00:00,21.1,1.0,28.1,215,15
2016-04-04 08:00:00,21.6,1.0,28.1,215,15
2016-04-04 09:00:00,25.9,1.0,28.1,215,15
2016-04-04 10:00:00,25.6,1.0,33.1,220,14
2016-04-04 11:00:00,27.2,1.0,33.1,220,14
2016-04-04 12:00:00,28.3,1.0,33.1,220,14
2016-04-04 13:00:00,32.1,1.0,35.3,205,12
2016-04-04 14:00:00,28.2,1.0,35.3,205,12
2016-04-04 15:00:00,26.2,1.0,35.3,205,12
2016-04-04 16:00:00,30.4,1.0,35.6,220,12
2016-04-04 17:00:00,36.1,1.0,35.6,220,12
2016-04-04 18:00:00,31.8,1.0,35.6,220,12
2016-04-04 19:00:00,31.0,1.0,29.7,225,9
2016-04-04 20:00:00,25.8,1.0,29.7,225,9
2016-04-04 21:00:00,22.8,1.0,29.7,225,9
2016-04-04 22:00:00,27.3,1.0,28.7,230,7
2016-04-04 23:00:00,28.6,1.0,28.7,230,7
2016-04-05 00:00:00,28.6,1.0,28.7,230,7
2016-04-05 01:00:00,30.2,1.0,28.1,190,19
2016-04-05 02:00:00,28.0,1.0,28.1,190,19
2016-04-05 03:00:00,28.4,1.0,28.1,190,19
2016-04-05 04:00:00,18.7,1.0,27.3,200,23
2016-04-05 05:00:00,25.4,1.0,27.3,200,23
2016-04-05 06:00:00,29.6,1.0,27.3,200,23
2016-04-05 07:00:00,25.8,1.0,28.5,255,22
2016-04-05 08:00:00,24.3,1.0,28.5,255,22
2016-04-05 09:00:00,16.1,1.0,28.5,255,22
2016-04-05 10:00:00,31.8,1.0,32.9,270,15
2016-04-05 11:00:00,30.0,1.0,32.9,270,15
2016-04-05 12:00:00,30.3,1.0,32.9,270,15
2016-04-05 13:00:00,32.8,1.0,34.6,240,11
2016-04-05 14:00:00,29.4,1.0,34.6,240,11
2016-04-05 15:00:00,37.4,1.0,34.6,240,11
2016-04-05 16:00:00,43.8,1.0,35.6,220,12
2016-04-05 17:00:00,49.5,1.0,35.6,220,12
2016-04-05 18:00:00,33.8,1.0,35.6,220,12
2016-04-05 19:00:00,30.5,1.0,30.6,240,13
2016-04-05 20:00:00,24.9,1.0,30.6,240,13
2016-04-05 21:00:00,24.0,1.0,30.6,240,13
2016-04-05 22:00:00,29.8,1.0,29.2,230,8
2016-04-05 23:00:00,29.3,1.0,29.2,230,8
2016-04-06 00:00:00,21.2,1.0,29.2,230,8
2016-04-06 01:00:00,23.3,1.0,28.8,215,15
2016-04-06 02:00:00,30.2,1.0,28.8,215,15
2016-04-06 03:00:00,24.7,1.0,28.8,215,15
2016-04-06 04:00:00,26.4,1.0,28.3,225,18
2016-04-06 05:00:00,26.6,1.0,28.3,225,18
2016-04-06 06:00:00,28.6,1.0,28.3,225,18
2016-04-06 07:00:00,35.9,1.0,29.0,245,18
2016-04-06 08:00:00,37.0,1.0,29.0,245,18
2016-04-06 09:00:00,37.6,1.0,29.0,245,18
2016-04-06 10:00:00,44.5,1.0,33.1,260,15
2016-04-06 11:00:00,38.0,1.0,33.1,260,15
2016-04-06 12:00:00,42.3,1.0,33.1,260,15
2016-04-06 13:00:00,43.2,1.0,36.1,275,13
2016-04-06 14:00:00,44.4,1.0,36.1,275,13
2016-04-06 15:00:00,41.8,1.0,36.1,275,13
2016-04-06 16:00:00,39.4,1.0,36.8,275,12
2016-04-06 17:00:00,46.9,1.0,36.8,275,12
2016-04-06 18:00:00,40.5,1.0,36.8,275,12
2016-04-06 19:00:00,28.8,1.0,31.6,285,15
2016-04-06 20:00:00,26.7,1.0,31.6,285,15
2016-04-06 21:00:00,30.3,1.0,31.6,285,15
2016-04-06 22:00:00,37.6,1.0,29.5,280,8
2016-04-06 23:00:00,37.7,1.0,29.5,280,8
2016-04-07 00:00:00,34.5,1.0,29.5,280,8
2016-04-07 01:00:00,34.9,1.0,29.2,190,13
2016-04-07 02:00:00,41.4,1.0,29.2,190,13
2016-04-07 03:00:00,42.6,1.0,29.2,190,13
2016-04-07 04:00:00,41.5,1.0,28.9,200,17
2016-04-07 05:00:00,43.3,1.0,28.9,200,17
2016-04-07 06:00:00,41.8,1.0,28.9,200,17
2016-04-07 07:00:00,33.4,1.0,29.4,215,15
2016-04-07 08:00:00,24.6,1.0,29.4,215,15
2016-04-07 09:00:00,31.8,1.0,29.4,215,15
2016-04-07 10:00:00,32.4,1.0,33.0,215,14
2016-04-07 11:00:00,32.0,1.0,33.0,215,14
2016-04-07 12:00:00,41.5,1.0,33.0,215,14
2016-04-07 13:00:00,37.0,1.0,34.7,210,9
2016-04-07 14:00:00,34.8,1.0,34.7,210,9
2016-04-07 15:00:00,34.5,1.0,34.7,210,9
2016-04-07 16:00:00,41.5,1.0,35.5,190,6
2016-04-07 17:00:00,44.0,1.0,35.5,190,6
2016-04-07 18:00:00,45.1,1.0,35.5,190,6
2016-04-07 19:00:00,27.3,1.0,30.9,120,3
2016-04-07 20:00:00,33.2,1.0,30.9,120,3
2016-04-07 21:00:00,31.9,1.0,30.9,120,3
2016-04-07 22:00:00,32.9,1.0,29.6,100,8
2016-04-07 23:00:00,33.1,1.0,29.6,100,8
2016-04-08 00:00:00,27.9,1.0,29.6,100,8
2016-04-08 01:00:00,29.2,1.0,28.5,235,6
2016-04-08 02:00:00,33.3,1.0,28.5,235,6
2016-04-08 03:00:00,36.1,1.0,28.5,235,6
2016-04-08 04:00:00,39.5,1.0,28.0,200,8
2016-04-08 05:00:00,32.9,1.0,28.0,200,8
2016-04-08 06:00:00,40.7,1.0,28.0,200,8
2016-04-08 07:00:00,41.4,1.0,28.5,165,17
2016-04-08 08:00:00,33.1,1.0,28.5,165,17
2016-04-08 09:00:00,33.6,1.0,28.5,165,17
2016-04-08 10:00:00,34.0,1.0,33.1,165,14
2016-04-08 11:00:00,32.4,1.0,33.1,165,14
2016-04-08 12:00:00,34.4,1.0,33.1,165,14
2016-04-08 13:00:00,34.5,1.0,35.0,185,17
2016-04-08 14:00:00,25.2,1.0,35.0,185,17
2016-04-08 15:00:00,26.5,1.0,35.0,185,17
2016-04-08 16:00:00,29.2,1.0,34.6,185,15
2016-04-08 17:00:00,30.3,1.0,34.6,185,15
2016-04-08 18:00:00,27.1,1.0,34.6,185,15
2016-04-08 19:00:00,25.8,1.0,30.3,175,13
2016-04-08 20:00:00,22.6,1.0,30.3,175,13
2016-04-08 21:00:00,26.1,1.0,30.3,175,13
2016-04-08 22:00:00,30.1,1.0,29.0,175,13
2016-04-08 23:00:00,25.4,1.0,29.0,175,13
2016-04-09 00:00:00,19.3,1.0,29.0,175,13
2016-04-09 01:00:00,20.2,1.0,28.6,180,16
2016-04-09 02:00:00,23.6,1.0,28.6,180,16
2016-04-09 03:00:00,29.4,1.0,28.6,180,16
2016-04-09 04:00:00,24.0,1.0,28.1,190,17
2016-04-09 05:00:00,30.5,1.0,28.1,190,17
2016-04-09 06:00:00,30.3,1.0,28.1,190,17
2016-04-09 07:00:00,24.8,1.0,28.9,200,19
2016-04-09 08:00:00,16.4,1.0,28.9,200,19
2016-04-09 09:00:00,18.4,1.0,28.9,200,19
2016-04-09 10:00:00,17.6,1.0,33.7,215,18
2016-04-09 11:00:00,22.5,1.0,33.7,215,18
2016-04-09 12:00:00,28.8,1.0,33.7,215,18
2016-04-09 13:00:00,27.1,1.0,35.9,215,17
2016-04-09 14:00:00,28.8,1.0,35.9,215,17
2016-04-09 15:00:00,26.1,1.0,35.9,215,17
2016-04-09 16:00:00,35.0,1.0,35.1,230,15
2016-04-09 17:00:00,34.6,1.0,35.1,230,15
2016-04-09 18:00:00,33.4,1.0,35.1,230,15
2016-04-09 19:00:00,28.2,1.0,30.5,235,17
2016-04-09 20:00:00,28.1,1.0,30.5,235,17
2016-04-09 21:00:00,27.0,1.0,30.5,235,17
2016-04-09 22:00:00,31.5,1.0,29.6,230,18
2016-04-09 23:00:00,30.5,1.0,29.6,230,18
2016-04-10 00:00:00,18.5,1.0,29.6,230,18
2016-04-10 01:00:00,19.2,1.0,29.3,245,22
2016-04-10 02:00:00,24.8,1.0,29.3,245,22
2016-04-10 03:00:00,29.6,1.0,29.3,245,22
2016-04-10 04:00:00,38.1,1.0,28.7,270,19
2016-04-10 05:00:00,37.0,1.0,28.7,270,19
2016-04-10 06:00:00,42.1,1.0,28.7,270,19
2016-04-10 07:00:00,36.7,1.0,29.5,260,22
2016-04-10 08:00:00,35.6,1.0,29.5,260,22
2016-04-10 09:00:00,37.9,1.0,29.5,260,22
2016-04-10 10:00:00,35.0,1.0,34.4,275,20
2016-04-10 11:00:00,35.9,1.0,34.4,275,20
2016-04-10 12:00:00,42.4,1.0,34.4,275,20
2016-04-10 13:00:00,39.8,1.0,36.3,275,21
2016-04-10 14:00:00,33.9,1.0,36.3,275,21
2016-04-10 15:00:00,27.6,1.0,36.3,275,21
2016-04-10 16:00:00,40.7,1.0,36.8,280,20
2016-04-10 17:00:00,36.1,1.0,36.8,280,20
2016-04-10 18:00:00,33.4,1.0,36.8,280,20
2016-04-10 19:00:00,33.4,1.0,31.8,295,22
2016-04-10 20:00:00,27.8,1.0,31.8,295,22
2016-04-10 21:00:00,26.7,1.0,31.8,295,22
2016-04-10 22:00:00,28.1,1.0,29.9,265,19
2016-04-10 23:00:00,30.4,1.0,29.9,265,19
2016-04-11 00:00:00,34.2,1.0,29.9,265,19
2016-04-11 01:00:00,32.8,1.0,29.6,275,20
2016-04-11 02:00:00,39.5,1.0,29.6,275,20
2016-04-11 03:00:00,36.8,1.0,29.6,275,20
2016-04-11 04:00:00,48.8,1.0,28.6,265,18
2016-04-11 05:00:00,35.5,1.0,28.6,265,18
2016-04-11 06:00:00,42.6,1.0,28.6,265,18
2016-04-11 07:00:00,35.7,1.0,29.0,260,16
2016-04-11 08:00:00,38.0,1.0,29.0,260,16
2016-04-11 09:00:00,43.2,1.0,29.0,260,16
2016-04-11 10:00:00,43.6,1.0,34.0,245,15
2016-04-11 11:00:00,38.7,1.0,34.0,245,15
2016-04-11 12:00:00,44.5,1.0,34.0,245,15
2016-04-11 13:00:00,45.1,1.0,37.2,255,14
2016-04-11 14:00:00,41.0,1.0,37.2,255,14
2016-04-11 15:00:00,43.4,1.0,37.2,255,14
2016-04-11 16:00:00,46.5,1.0,38.0,255,13
2016-04-11 17:00:00,49.5,1.0,38.0,255,13
2016-04-11 18:00:00,40.6,1.0,38.0,255,13
2016-04-11 19:00:00,36.2,1.0,31.8,265,17
2016-04-11 20:00:00,35.6,1.0,31.8,265,17
2016-04-11 21:00:00,43.8,1.0,31.8,265,17
2016-04-11 22:00:00,50.0,1.0,29.9,240,22
2016-04-11 23:00:00,44.8,1.0,29.9,240,22
2016-04-12 00:00:00,32.8,1.0,29.9,240,22
2016-04-12 01:00:00,33.7,1.0,29.7,270,19
2016-04-12 02:00:00,31.8,1.0,29.7,270,19
2016-04-12 03:00:00,44.3,1.0,29.7,270,19
2016-04-12 04:00:00,45.1,1.0,28.9,280,21
2016-04-12 05:00:00,46.8,1.0,28.9,280,21
2016-04-12 06:00:00,50.0,1.0,28.9,280,21
2016-04-12 07:00:00,44.8,1.0,29.3,260,15
2016-04-12 08:00:00,41.8,1.0,29.3,260,15
2016-04-12 09:00:00,43.8,1.0,29.3,260,15
2016-04-12 10:00:00,50.2,1.0,34.1,250,15
2016-04-12 11:00:00,53.2,1.0,34.1,250,15
2016-04-12 12:00:00,48.5,1.0,34.1,250,15
2016-04-12 13:00:00,45.7,1.0,36.9,260,17
2016-04-12 14:00:00,35.3,1.0,36.9,260,17
2016-04-12 15:00:00,36.5,1.0,36.9,260,17
